container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days,CUSTOMS_RELEASED,DELIVERED_TO_NODE,DESTINATION_GATE_OUT,DESTINATION_PORT_ARRIVAL,EMPTY_RETURNED,LOADED_ON_VESSEL,ORIGIN_GATE_IN,VESSEL_DEPARTED,VESSEL_DISCHARGE,port_arrival_to_discharge_days,discharge_to_customs_days,customs_to_gateout_days,gateout_to_delivery_days,delivery_to_empty_return_days,arrival_to_empty_return_days,ACCESSORIAL,BASE,CHASSIS,DEMURRAGE,DETENTION,FUEL,PRE_PULL,STORAGE,total_accessorial_cost,total_cost,has_accessorial_risk,delay_risk_label,recommended_action_label
CONT1001162,BOL2024101162,Shanghai,Los Angeles,NorthStar,PREMIUM_OCEAN,59,29957.3,MEDIUM,2025-09-01,2025-09-22,2025-09-23,1,2025-09-30,2025-10-05,2025-10-02,2025-09-23,2025-10-11,2025-08-31,2025-08-24,2025-09-01,2025-09-25,2,5,2,3,6,18,0.0,6070.64,0.0,0.0,0.0,818.58,875.91,0.0,875.91,7765.13,1,0,WAIT_AND_MONITOR
CONT1001163,BOL2024101163,Busan,Seattle,NorthStar,PREMIUM_OCEAN,90,38086.71,LOW,2024-11-28,2024-12-15,2024-12-16,1,2024-12-21,2024-12-26,2024-12-23,2024-12-16,2025-01-01,2024-11-26,2024-11-20,2024-11-28,2024-12-18,2,3,2,3,6,16,0.0,6448.55,0.0,0.0,0.0,900.83,0.0,0.0,0.0,7349.38,0,0,WAIT_AND_MONITOR
CONT1001164,BOL2024101164,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,24,36671.1,LOW,2024-06-26,2024-07-24,2024-07-26,2,2024-07-28,2024-08-02,2024-08-01,2024-07-26,2024-08-03,2024-06-23,2024-06-19,2024-06-26,2024-07-27,1,1,4,1,1,8,0.0,2696.15,289.42,0.0,0.0,444.18,0.0,0.0,289.42,3429.75,0,0,WAIT_AND_MONITOR
CONT1001165,BOL2024101165,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,102,31879.52,HIGH,2025-03-01,2025-03-24,2025-04-15,22,2025-04-21,2025-04-26,2025-04-24,2025-04-15,2025-05-03,2025-02-27,2025-02-21,2025-03-01,2025-04-18,3,3,3,2,7,18,0.0,5004.39,586.85,2613.65,2804.1,828.67,0.0,0.0,6004.6,11837.66,1,1,ESCALATE_TO_OPS
CONT1001166,BOL2024101166,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,18,58449.99,LOW,2024-09-06,2024-10-12,2024-10-19,7,2024-10-23,2024-10-27,2024-10-24,2024-10-19,2024-11-03,2024-09-04,2024-08-31,2024-09-06,2024-10-22,3,1,1,3,7,15,0.0,5181.43,414.68,0.0,89.7,939.94,0.0,0.0,504.38,6625.750000000001,0,1,WAIT_AND_MONITOR
CONT1001167,BOL2024101167,Ningbo,Los Angeles,PacificLine,PREMIUM_OCEAN,28,69083.87,MEDIUM,2025-01-20,2025-02-08,2025-02-13,5,2025-02-18,2025-02-24,2025-02-23,2025-02-13,2025-03-03,2025-01-19,2025-01-17,2025-01-20,2025-02-15,2,3,5,1,7,18,0.0,8518.47,187.26,0.0,0.0,1772.52,0.0,0.0,187.26,10478.25,0,0,WAIT_AND_MONITOR
CONT1001168,BOL2024101168,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,80,179272.07,LOW,2024-04-01,2024-05-11,2024-05-12,1,2024-05-20,2024-05-22,2024-05-21,2024-05-12,2024-06-01,2024-03-31,2024-03-27,2024-04-01,2024-05-15,3,5,1,1,10,20,436.7,3698.11,262.69,0.0,0.0,813.16,800.18,0.0,1499.57,6010.84,1,0,WAIT_AND_MONITOR
CONT1001169,BOL2024101169,Busan,Houston,NorthStar,STANDARD_OCEAN,44,44054.06,LOW,2024-05-09,2024-06-02,2024-06-06,4,2024-06-06,2024-06-12,2024-06-09,2024-06-06,2024-06-15,2024-05-08,2024-05-05,2024-05-09,2024-06-06,0,0,3,3,3,9,0.0,2466.18,555.06,0.0,0.0,462.15,0.0,0.0,555.06,3483.39,0,0,WAIT_AND_MONITOR
CONT1001170,BOL2024101170,Singapore,Seattle,PacificLine,STANDARD_OCEAN,69,69512.39,MEDIUM,2025-04-06,2025-05-07,2025-05-07,0,2025-05-08,2025-05-14,2025-05-11,2025-05-07,2025-05-17,2025-04-04,2025-04-01,2025-04-06,2025-05-08,1,0,3,3,3,10,0.0,3960.97,423.1,0.0,0.0,402.09,0.0,0.0,423.1,4786.16,0,0,WAIT_AND_MONITOR
CONT1001171,BOL2024101171,Ningbo,Savannah,BlueWave,STANDARD_OCEAN,135,26491.67,HIGH,2025-09-02,2025-09-25,2025-10-12,17,2025-10-15,2025-10-19,2025-10-16,2025-10-12,2025-10-29,2025-08-30,2025-08-28,2025-09-02,2025-10-14,2,1,1,3,10,17,0.0,3773.95,146.69,1635.84,1717.21,643.69,0.0,0.0,3499.7400000000002,7917.379999999999,1,1,ESCALATE_TO_OPS
CONT1001172,BOL2024101172,Ho Chi Minh,Los Angeles,GlobalMar,STANDARD_OCEAN,68,44009.08,MEDIUM,2024-12-22,2025-01-22,2025-01-30,8,2025-02-05,2025-02-09,2025-02-06,2025-01-30,2025-02-10,2024-12-20,2024-12-14,2024-12-22,2025-02-02,3,3,1,3,1,11,0.0,3999.59,451.42,560.8,0.0,737.5,0.0,467.82,1480.04,6217.13,1,1,UPGRADE_TO_PREMIUM_OPTION
CONT1001173,BOL2024101173,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,100,47851.32,MEDIUM,2024-04-07,2024-05-14,2024-05-15,1,2024-05-17,2024-05-25,2024-05-22,2024-05-15,2024-06-04,2024-04-06,2024-04-02,2024-04-07,2024-05-15,0,2,5,3,10,20,0.0,4734.1,267.66,0.0,0.0,909.44,0.0,0.0,267.66,5911.200000000001,0,0,WAIT_AND_MONITOR
CONT1001174,BOL2024101174,Ho Chi Minh,Savannah,OceanBridge,PREMIUM_OCEAN,21,45598.28,MEDIUM,2025-04-20,2025-05-10,2025-05-10,0,2025-05-15,2025-05-19,2025-05-18,2025-05-10,2025-05-26,2025-04-19,2025-04-15,2025-04-20,2025-05-11,1,4,3,1,7,16,0.0,6064.37,0.0,0.0,0.0,890.35,0.0,0.0,0.0,6954.72,0,0,WAIT_AND_MONITOR
CONT1001175,BOL2024101175,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,53,32632.12,HIGH,2025-04-30,2025-06-02,2025-06-03,1,2025-06-10,2025-06-13,2025-06-11,2025-06-03,2025-06-18,2025-04-29,2025-04-24,2025-04-30,2025-06-05,2,5,1,2,5,15,0.0,5044.74,0.0,0.0,0.0,479.65,0.0,0.0,0.0,5524.389999999999,0,0,WAIT_AND_MONITOR
CONT1001176,BOL2024101176,Ningbo,Houston,BlueWave,STANDARD_OCEAN,101,35450.65,LOW,2024-02-25,2024-04-03,2024-04-09,6,2024-04-16,2024-04-20,2024-04-16,2024-04-09,2024-04-23,2024-02-22,2024-02-17,2024-02-25,2024-04-12,3,4,0,4,3,14,0.0,2728.35,0.0,0.0,0.0,449.17,0.0,0.0,0.0,3177.52,0,0,WAIT_AND_MONITOR
CONT1001177,BOL2024101177,Yantian,Long Beach,NorthStar,PREMIUM_OCEAN,19,23221.42,HIGH,2024-09-14,2024-10-08,2024-10-10,2,2024-10-17,2024-10-20,2024-10-19,2024-10-10,2024-10-26,2024-09-12,2024-09-07,2024-09-14,2024-10-12,2,5,2,1,6,16,0.0,6297.24,498.64,0.0,0.0,920.15,0.0,0.0,498.64,7716.03,0,0,WAIT_AND_MONITOR
CONT1001178,BOL2024101178,Shanghai,Houston,BlueWave,STANDARD_OCEAN,48,33154.69,MEDIUM,2025-07-04,2025-07-27,2025-07-31,4,2025-07-31,2025-08-05,2025-08-03,2025-07-31,2025-08-12,2025-07-02,2025-06-27,2025-07-04,2025-07-31,0,0,3,2,7,12,0.0,2427.24,0.0,0.0,0.0,239.25,529.37,0.0,529.37,3195.8599999999997,0,0,WAIT_AND_MONITOR
CONT1001179,BOL2024101179,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,68,27984.12,MEDIUM,2024-04-28,2024-05-18,2024-05-21,3,2024-05-28,2024-05-31,2024-05-29,2024-05-21,2024-06-08,2024-04-27,2024-04-24,2024-04-28,2024-05-23,2,5,1,2,8,18,0.0,4435.19,579.1,0.0,0.0,794.88,0.0,0.0,579.1,5809.17,0,0,WAIT_AND_MONITOR
CONT1001180,BOL2024101180,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,115,14170.93,LOW,2025-08-16,2025-09-13,2025-09-17,4,2025-09-23,2025-09-26,2025-09-25,2025-09-17,2025-09-29,2025-08-14,2025-08-07,2025-08-16,2025-09-19,2,4,2,1,3,12,0.0,3405.98,121.05,0.0,0.0,452.15,1035.23,0.0,1156.28,5014.410000000001,1,0,WAIT_AND_MONITOR
CONT1001181,BOL2024101181,Ningbo,Houston,GlobalMar,STANDARD_OCEAN,91,96018.03,MEDIUM,2024-08-23,2024-10-04,2024-10-11,7,2024-10-17,2024-10-25,2024-10-21,2024-10-11,2024-10-29,2024-08-20,2024-08-18,2024-08-23,2024-10-12,1,5,4,4,4,18,0.0,2457.74,251.79,0.0,0.0,396.46,0.0,0.0,251.79,3105.99,0,1,WAIT_AND_MONITOR
CONT1001182,BOL2024101182,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,104,23850.62,HIGH,2025-02-26,2025-03-22,2025-03-22,0,2025-03-29,2025-04-01,2025-04-01,2025-03-22,2025-04-07,2025-02-25,2025-02-17,2025-02-26,2025-03-25,3,4,3,0,6,16,555.26,3216.73,434.68,0.0,0.0,588.22,758.09,0.0,1748.03,5552.9800000000005,1,0,WAIT_AND_MONITOR
CONT1001183,BOL2024101183,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,21,25605.09,LOW,2025-08-22,2025-09-24,2025-10-01,7,2025-10-05,2025-10-11,2025-10-09,2025-10-01,2025-10-13,2025-08-21,2025-08-15,2025-08-22,2025-10-04,3,1,4,2,2,12,180.52,2409.4,184.3,0.0,0.0,380.06,0.0,0.0,364.82000000000005,3154.28,0,1,WAIT_AND_MONITOR
CONT1001184,BOL2024101184,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,107,44740.47,LOW,2025-09-16,2025-10-18,2025-10-29,11,2025-11-05,2025-11-12,2025-11-10,2025-10-29,2025-11-14,2025-09-14,2025-09-09,2025-09-16,2025-11-01,3,4,5,2,2,16,0.0,4635.3,452.72,946.67,1056.02,431.12,0.0,0.0,2455.41,7521.830000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1001185,BOL2024101185,Yantian,Long Beach,NorthStar,PREMIUM_OCEAN,59,50240.56,LOW,2024-07-17,2024-08-11,2024-08-12,1,2024-08-15,2024-08-21,2024-08-20,2024-08-12,2024-08-27,2024-07-15,2024-07-11,2024-07-17,2024-08-13,1,2,5,1,6,15,243.17,8655.88,0.0,0.0,0.0,935.29,0.0,0.0,243.17,9834.339999999998,0,0,WAIT_AND_MONITOR
CONT1001186,BOL2024101186,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,79,49890.95,MEDIUM,2025-08-05,2025-08-24,2025-08-25,1,2025-08-29,2025-08-30,2025-08-30,2025-08-25,2025-09-05,2025-08-04,2025-07-27,2025-08-05,2025-08-28,3,1,1,0,6,11,0.0,3678.89,512.21,0.0,0.0,728.85,0.0,0.0,512.21,4919.95,0,0,WAIT_AND_MONITOR
CONT1001187,BOL2024101187,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,51,97866.0,MEDIUM,2025-04-14,2025-05-15,2025-05-16,1,2025-05-23,2025-05-26,2025-05-24,2025-05-16,2025-06-01,2025-04-11,2025-04-09,2025-04-14,2025-05-19,3,4,1,2,6,16,0.0,4129.77,279.11,0.0,0.0,580.1,0.0,0.0,279.11,4988.9800000000005,0,0,WAIT_AND_MONITOR
CONT1001188,BOL2024101188,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,51,73800.42,HIGH,2025-09-10,2025-10-03,2025-10-22,19,2025-10-28,2025-11-02,2025-10-29,2025-10-22,2025-11-12,2025-09-08,2025-09-04,2025-09-10,2025-10-23,1,5,1,4,10,21,0.0,5169.18,0.0,2343.17,1650.5,1104.26,0.0,0.0,3993.67,10267.11,1,1,ESCALATE_TO_OPS
CONT1001189,BOL2024101189,Ho Chi Minh,Savannah,OceanBridge,STANDARD_OCEAN,133,169478.85,HIGH,2024-03-29,2024-04-29,2024-05-05,6,2024-05-10,2024-05-15,2024-05-11,2024-05-05,2024-05-24,2024-03-27,2024-03-26,2024-03-29,2024-05-05,0,5,1,4,9,19,0.0,3085.84,0.0,208.43,125.88,298.05,0.0,0.0,334.31,3718.2000000000003,0,0,WAIT_AND_MONITOR
CONT1001190,BOL2024101190,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,11,45902.84,MEDIUM,2025-04-18,2025-05-14,2025-05-14,0,2025-05-20,2025-05-25,2025-05-25,2025-05-14,2025-05-30,2025-04-17,2025-04-13,2025-04-18,2025-05-17,3,3,5,0,5,16,814.35,2732.47,0.0,0.0,0.0,280.3,0.0,0.0,814.35,3827.12,1,0,WAIT_AND_MONITOR
CONT1001191,BOL2024101191,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,119,35711.01,HIGH,2024-09-10,2024-10-08,2024-10-14,6,2024-10-17,2024-10-17,2024-10-17,2024-10-14,2024-10-24,2024-09-09,2024-09-05,2024-09-10,2024-10-15,1,2,0,0,7,10,0.0,2630.95,315.77,0.0,402.6,269.66,849.77,278.92,1847.06,4747.67,1,0,WAIT_AND_MONITOR
CONT1001192,BOL2024101192,Ho Chi Minh,Long Beach,PacificLine,STANDARD_OCEAN,9,33561.85,LOW,2024-06-01,2024-07-07,2024-07-12,5,2024-07-16,2024-07-22,2024-07-19,2024-07-12,2024-07-31,2024-05-30,2024-05-29,2024-06-01,2024-07-15,3,1,3,3,9,19,0.0,3125.59,199.54,0.0,0.0,484.97,0.0,0.0,199.54,3810.1000000000004,0,0,WAIT_AND_MONITOR
CONT1001193,BOL2024101193,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,137,53325.02,MEDIUM,2025-04-26,2025-06-06,2025-06-06,0,2025-06-11,2025-06-13,2025-06-11,2025-06-06,2025-06-21,2025-04-23,2025-04-22,2025-04-26,2025-06-09,3,2,0,2,8,15,0.0,2450.88,0.0,0.0,0.0,423.19,0.0,0.0,0.0,2874.07,0,0,WAIT_AND_MONITOR
CONT1001194,BOL2024101194,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,33,55754.32,MEDIUM,2025-02-07,2025-03-12,2025-03-13,1,2025-03-18,2025-03-23,2025-03-19,2025-03-13,2025-03-26,2025-02-06,2025-02-02,2025-02-07,2025-03-16,3,2,1,4,3,13,429.32,2591.56,337.89,0.0,0.0,301.78,599.96,0.0,1367.17,4260.51,1,0,WAIT_AND_MONITOR
CONT1001195,BOL2024101195,Busan,New York/New Jersey,OceanBridge,STANDARD_OCEAN,11,110952.45,MEDIUM,2024-03-26,2024-04-30,2024-04-30,0,2024-04-30,2024-05-06,2024-05-02,2024-04-30,2024-05-14,2024-03-25,2024-03-21,2024-03-26,2024-04-30,0,0,2,4,8,14,0.0,3450.17,270.19,0.0,0.0,568.31,0.0,0.0,270.19,4288.67,0,0,WAIT_AND_MONITOR
CONT1001196,BOL2024101196,Singapore,Houston,NorthStar,STANDARD_OCEAN,99,85941.07,MEDIUM,2024-08-11,2024-09-02,2024-09-02,0,2024-09-09,2024-09-16,2024-09-12,2024-09-02,2024-09-17,2024-08-10,2024-08-06,2024-08-11,2024-09-04,2,5,3,4,1,15,0.0,4893.6,348.93,0.0,0.0,614.31,0.0,0.0,348.93,5856.84,0,0,WAIT_AND_MONITOR
CONT1001197,BOL2024101197,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,86,37409.77,LOW,2024-01-17,2024-02-19,2024-02-28,9,2024-03-04,2024-03-07,2024-03-05,2024-02-28,2024-03-17,2024-01-15,2024-01-09,2024-01-17,2024-03-01,2,3,1,2,10,18,195.85,2815.16,128.5,807.39,544.17,273.01,0.0,549.1,2225.0099999999998,5313.180000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1001198,BOL2024101198,Ningbo,Houston,NorthStar,STANDARD_OCEAN,14,18819.84,HIGH,2025-08-07,2025-09-17,2025-09-17,0,2025-09-21,2025-09-29,2025-09-25,2025-09-17,2025-09-30,2025-08-06,2025-07-29,2025-08-07,2025-09-19,2,2,4,4,1,13,0.0,4555.97,0.0,0.0,0.0,949.16,0.0,0.0,0.0,5505.13,0,0,WAIT_AND_MONITOR
CONT1001199,BOL2024101199,Busan,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,126,69471.43,MEDIUM,2025-02-19,2025-03-10,2025-03-10,0,2025-03-14,2025-03-14,2025-03-14,2025-03-10,2025-03-17,2025-02-18,2025-02-12,2025-02-19,2025-03-11,1,3,0,0,3,7,0.0,9127.06,0.0,0.0,0.0,1595.78,886.82,0.0,886.82,11609.66,1,0,WAIT_AND_MONITOR
CONT1001200,BOL2024101200,Singapore,Houston,BlueWave,STANDARD_OCEAN,106,23775.08,LOW,2025-10-04,2025-10-24,2025-10-24,0,2025-10-30,2025-10-31,2025-10-31,2025-10-24,2025-11-06,2025-10-03,2025-09-30,2025-10-04,2025-10-25,1,5,1,0,6,13,0.0,4547.76,629.32,0.0,0.0,981.68,0.0,0.0,629.32,6158.76,0,0,WAIT_AND_MONITOR
CONT1001201,BOL2024101201,Singapore,Seattle,PacificLine,STANDARD_OCEAN,117,29378.15,MEDIUM,2024-02-03,2024-03-01,2024-03-01,0,2024-03-04,2024-03-06,2024-03-06,2024-03-01,2024-03-14,2024-02-01,2024-01-29,2024-02-03,2024-03-01,0,3,2,0,8,13,0.0,3495.03,0.0,0.0,0.0,329.86,0.0,0.0,0.0,3824.8900000000003,0,0,WAIT_AND_MONITOR
CONT1001202,BOL2024101202,Yantian,Houston,PacificLine,PREMIUM_OCEAN,93,28275.96,MEDIUM,2025-07-09,2025-07-29,2025-08-04,6,2025-08-08,2025-08-14,2025-08-11,2025-08-04,2025-08-17,2025-07-06,2025-07-03,2025-07-09,2025-08-04,0,4,3,3,3,13,0.0,7153.75,0.0,0.0,148.88,708.96,0.0,112.39,261.27,8123.9800000000005,0,0,WAIT_AND_MONITOR
CONT1001203,BOL2024101203,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,106,66416.46,LOW,2025-01-07,2025-01-26,2025-02-02,7,2025-02-06,2025-02-07,2025-02-07,2025-02-02,2025-02-12,2025-01-06,2024-12-31,2025-01-07,2025-02-03,1,3,1,0,5,10,0.0,3709.19,222.11,0.0,0.0,714.6,923.46,0.0,1145.5700000000002,5569.36,1,1,WAIT_AND_MONITOR
CONT1001204,BOL2024101204,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,101,66057.12,HIGH,2024-02-11,2024-03-11,2024-03-11,0,2024-03-16,2024-03-25,2024-03-21,2024-03-11,2024-03-26,2024-02-10,2024-02-07,2024-02-11,2024-03-11,0,5,5,4,1,15,0.0,3272.4,0.0,0.0,0.0,699.1,0.0,0.0,0.0,3971.5,0,0,WAIT_AND_MONITOR
CONT1001205,BOL2024101205,Ningbo,Houston,PacificLine,STANDARD_OCEAN,60,36052.78,MEDIUM,2024-03-09,2024-04-13,2024-04-18,5,2024-04-22,2024-04-22,2024-04-22,2024-04-18,2024-04-26,2024-03-06,2024-03-06,2024-03-09,2024-04-19,1,3,0,0,4,8,211.2,3364.43,0.0,0.0,218.93,501.56,0.0,0.0,430.13,4296.12,0,0,WAIT_AND_MONITOR
CONT1001206,BOL2024101206,Ningbo,Seattle,OceanBridge,STANDARD_OCEAN,130,22147.43,LOW,2025-07-06,2025-07-27,2025-07-27,0,2025-07-29,2025-08-04,2025-08-02,2025-07-27,2025-08-10,2025-07-05,2025-06-27,2025-07-06,2025-07-28,1,1,4,2,6,14,0.0,2665.16,0.0,0.0,0.0,507.2,0.0,0.0,0.0,3172.3599999999997,0,0,WAIT_AND_MONITOR
CONT1001207,BOL2024101207,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,98,24495.56,MEDIUM,2024-08-18,2024-09-15,2024-09-19,4,2024-09-22,2024-09-28,2024-09-26,2024-09-19,2024-10-06,2024-08-15,2024-08-12,2024-08-18,2024-09-22,3,0,4,2,8,17,0.0,3944.65,483.91,0.0,0.0,525.28,0.0,0.0,483.91,4953.84,0,0,WAIT_AND_MONITOR
CONT1001208,BOL2024101208,Yantian,Savannah,NorthStar,STANDARD_OCEAN,24,93887.93,MEDIUM,2024-10-10,2024-10-29,2024-10-29,0,2024-11-05,2024-11-05,2024-11-05,2024-10-29,2024-11-09,2024-10-07,2024-10-07,2024-10-10,2024-11-01,3,4,0,0,4,11,103.6,5027.15,303.35,0.0,0.0,863.08,0.0,0.0,406.95000000000005,6297.18,0,0,WAIT_AND_MONITOR
CONT1001209,BOL2024101209,Yantian,Seattle,NorthStar,STANDARD_OCEAN,39,95412.05,MEDIUM,2025-05-12,2025-06-15,2025-06-15,0,2025-06-17,2025-06-24,2025-06-21,2025-06-15,2025-06-25,2025-05-11,2025-05-05,2025-05-12,2025-06-16,1,1,4,3,1,10,136.23,4263.56,588.19,0.0,0.0,878.26,0.0,0.0,724.4200000000001,5866.24,0,0,WAIT_AND_MONITOR
CONT1001210,BOL2024101210,Busan,Houston,PacificLine,STANDARD_OCEAN,123,67329.48,MEDIUM,2025-06-29,2025-07-26,2025-07-29,3,2025-08-02,2025-08-08,2025-08-04,2025-07-29,2025-08-11,2025-06-26,2025-06-24,2025-06-29,2025-07-29,0,4,2,4,3,13,0.0,4084.52,346.03,0.0,0.0,483.93,0.0,0.0,346.03,4914.48,0,0,WAIT_AND_MONITOR
CONT1001211,BOL2024101211,Ho Chi Minh,Seattle,BlueWave,PREMIUM_OCEAN,28,25867.48,LOW,2024-07-11,2024-08-08,2024-08-11,3,2024-08-16,2024-08-20,2024-08-16,2024-08-11,2024-08-25,2024-07-10,2024-07-05,2024-07-11,2024-08-12,1,4,0,4,5,14,0.0,4910.6,396.86,0.0,0.0,496.38,0.0,0.0,396.86,5803.84,0,0,WAIT_AND_MONITOR
CONT1001212,BOL2024101212,Busan,Long Beach,GlobalMar,PREMIUM_OCEAN,78,27766.51,LOW,2024-03-19,2024-04-05,2024-04-07,2,2024-04-13,2024-04-17,2024-04-16,2024-04-07,2024-04-21,2024-03-16,2024-03-14,2024-03-19,2024-04-09,2,4,3,1,4,14,0.0,6953.92,599.16,0.0,0.0,652.63,530.45,0.0,1129.6100000000001,8736.16,1,0,WAIT_AND_MONITOR
CONT1001213,BOL2024101213,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,13,20133.69,MEDIUM,2025-05-23,2025-06-14,2025-07-03,19,2025-07-07,2025-07-10,2025-07-08,2025-07-03,2025-07-15,2025-05-20,2025-05-14,2025-05-23,2025-07-05,2,2,1,2,5,12,0.0,3989.84,621.65,1337.62,1156.44,872.68,1164.0,550.54,4830.25,9692.77,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1001214,BOL2024101214,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,96,39289.16,LOW,2024-05-15,2024-06-17,2024-06-17,0,2024-06-22,2024-06-25,2024-06-22,2024-06-17,2024-07-05,2024-05-14,2024-05-09,2024-05-15,2024-06-19,2,3,0,3,10,18,816.35,4402.92,292.3,0.0,0.0,402.86,741.7,0.0,1850.35,6656.13,1,0,WAIT_AND_MONITOR
CONT1001215,BOL2024101215,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,13,46687.76,LOW,2024-10-25,2024-11-18,2024-11-29,11,2024-12-03,2024-12-04,2024-12-04,2024-11-29,2024-12-05,2024-10-22,2024-10-17,2024-10-25,2024-12-02,3,1,1,0,1,6,827.69,4561.33,504.47,667.52,0.0,843.69,0.0,0.0,1999.68,7404.700000000001,1,1,WAIT_AND_MONITOR
CONT1001216,BOL2024101216,Ningbo,Savannah,GlobalMar,STANDARD_OCEAN,95,49794.84,HIGH,2025-02-25,2025-04-02,2025-04-09,7,2025-04-11,2025-04-17,2025-04-15,2025-04-09,2025-04-21,2025-02-24,2025-02-19,2025-02-25,2025-04-10,1,1,4,2,4,12,0.0,3255.29,0.0,747.09,0.0,368.18,0.0,0.0,747.09,4370.5599999999995,0,1,WAIT_AND_MONITOR
CONT1001217,BOL2024101217,Singapore,Houston,GlobalMar,PREMIUM_OCEAN,125,30226.67,MEDIUM,2025-05-12,2025-06-11,2025-06-11,0,2025-06-16,2025-06-17,2025-06-16,2025-06-11,2025-06-27,2025-05-10,2025-05-05,2025-05-12,2025-06-13,2,3,0,1,10,16,0.0,6769.12,322.89,0.0,0.0,801.73,0.0,0.0,322.89,7893.740000000001,0,0,WAIT_AND_MONITOR
CONT1001218,BOL2024101218,Yantian,Savannah,OceanBridge,STANDARD_OCEAN,74,85504.22,LOW,2024-11-09,2024-12-02,2024-12-05,3,2024-12-10,2024-12-12,2024-12-10,2024-12-05,2024-12-13,2024-11-07,2024-10-31,2024-11-09,2024-12-06,1,4,0,2,1,8,0.0,5105.9,0.0,0.0,0.0,530.6,649.61,0.0,649.61,6286.11,0,0,WAIT_AND_MONITOR
CONT1001219,BOL2024101219,Ningbo,New York/New Jersey,GlobalMar,STANDARD_OCEAN,20,37591.02,LOW,2024-10-22,2024-12-03,2024-12-05,2,2024-12-08,2024-12-14,2024-12-11,2024-12-05,2024-12-20,2024-10-21,2024-10-18,2024-10-22,2024-12-07,2,1,3,3,6,15,0.0,2419.16,0.0,0.0,0.0,374.72,0.0,0.0,0.0,2793.88,0,0,WAIT_AND_MONITOR
CONT1001220,BOL2024101220,Ningbo,Seattle,GlobalMar,STANDARD_OCEAN,49,67774.49,HIGH,2025-04-11,2025-05-04,2025-05-20,16,2025-05-24,2025-05-31,2025-05-27,2025-05-20,2025-06-10,2025-04-09,2025-04-05,2025-04-11,2025-05-21,1,3,3,4,10,21,153.14,5099.31,0.0,1797.69,1655.6,663.86,0.0,1402.66,5009.09,10772.26,1,1,ESCALATE_TO_OPS
CONT1001221,BOL2024101221,Singapore,Savannah,GlobalMar,PREMIUM_OCEAN,49,22875.78,MEDIUM,2024-07-05,2024-07-24,2024-07-24,0,2024-07-25,2024-07-29,2024-07-29,2024-07-24,2024-07-30,2024-07-02,2024-06-30,2024-07-05,2024-07-25,1,0,4,0,1,6,0.0,9496.11,521.14,0.0,0.0,1514.81,1196.18,0.0,1717.3200000000002,12728.24,1,0,WAIT_AND_MONITOR
CONT1001222,BOL2024101222,Ningbo,Los Angeles,BlueWave,STANDARD_OCEAN,40,13217.75,MEDIUM,2024-11-20,2024-12-26,2024-12-26,0,2024-12-26,2024-12-28,2024-12-28,2024-12-26,2025-01-02,2024-11-19,2024-11-11,2024-11-20,2024-12-26,0,0,2,0,5,7,0.0,4498.47,217.13,0.0,0.0,478.67,951.36,0.0,1168.49,6145.63,1,0,WAIT_AND_MONITOR
CONT1001223,BOL2024101223,Busan,Seattle,GlobalMar,STANDARD_OCEAN,16,53920.4,MEDIUM,2024-07-07,2024-07-31,2024-08-04,4,2024-08-05,2024-08-07,2024-08-05,2024-08-04,2024-08-11,2024-07-05,2024-07-01,2024-07-07,2024-08-05,1,0,0,2,4,7,0.0,3668.58,0.0,0.0,0.0,331.98,1112.57,0.0,1112.57,5113.13,1,0,WAIT_AND_MONITOR
