container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days
CONT1001203,BOL2024101203,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,106,66416.46,LOW,2025-01-07,2025-01-26,2025-02-02,7
CONT1001204,BOL2024101204,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,101,66057.12,HIGH,2024-02-11,2024-03-11,2024-03-11,0
CONT1001205,BOL2024101205,Ningbo,Houston,PacificLine,STANDARD_OCEAN,60,36052.78,MEDIUM,2024-03-09,2024-04-13,2024-04-18,5
CONT1001206,BOL2024101206,Ningbo,Seattle,OceanBridge,STANDARD_OCEAN,130,22147.43,LOW,2025-07-06,2025-07-27,2025-07-27,0
CONT1001207,BOL2024101207,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,98,24495.56,MEDIUM,2024-08-18,2024-09-15,2024-09-19,4
CONT1001208,BOL2024101208,Yantian,Savannah,NorthStar,STANDARD_OCEAN,24,93887.93,MEDIUM,2024-10-10,2024-10-29,2024-10-29,0
CONT1001209,BOL2024101209,Yantian,Seattle,NorthStar,STANDARD_OCEAN,39,95412.05,MEDIUM,2025-05-12,2025-06-15,2025-06-15,0
CONT1001210,BOL2024101210,Busan,Houston,PacificLine,STANDARD_OCEAN,123,67329.48,MEDIUM,2025-06-29,2025-07-26,2025-07-29,3
CONT1001211,BOL2024101211,Ho Chi Minh,Seattle,BlueWave,PREMIUM_OCEAN,28,25867.48,LOW,2024-07-11,2024-08-08,2024-08-11,3
CONT1001212,BOL2024101212,Busan,Long Beach,GlobalMar,PREMIUM_OCEAN,78,27766.51,LOW,2024-03-19,2024-04-05,2024-04-07,2
CONT1001213,BOL2024101213,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,13,20133.69,MEDIUM,2025-05-23,2025-06-14,2025-07-03,19
CONT1001214,BOL2024101214,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,96,39289.16,LOW,2024-05-15,2024-06-17,2024-06-17,0
CONT1001215,BOL2024101215,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,13,46687.76,LOW,2024-10-25,2024-11-18,2024-11-29,11
CONT1001216,BOL2024101216,Ningbo,Savannah,GlobalMar,STANDARD_OCEAN,95,49794.84,HIGH,2025-02-25,2025-04-02,2025-04-09,7
CONT1001217,BOL2024101217,Singapore,Houston,GlobalMar,PREMIUM_OCEAN,125,30226.67,MEDIUM,2025-05-12,2025-06-11,2025-06-11,0
CONT1001218,BOL2024101218,Yantian,Savannah,OceanBridge,STANDARD_OCEAN,74,85504.22,LOW,2024-11-09,2024-12-02,2024-12-05,3
CONT1001219,BOL2024101219,Ningbo,New York/New Jersey,GlobalMar,STANDARD_OCEAN,20,37591.02,LOW,2024-10-22,2024-12-03,2024-12-05,2
CONT1001220,BOL2024101220,Ningbo,Seattle,GlobalMar,STANDARD_OCEAN,49,67774.49,HIGH,2025-04-11,2025-05-04,2025-05-20,16
CONT1001221,BOL2024101221,Singapore,Savannah,GlobalMar,PREMIUM_OCEAN,49,22875.78,MEDIUM,2024-07-05,2024-07-24,2024-07-24,0
CONT1001222,BOL2024101222,Ningbo,Los Angeles,BlueWave,STANDARD_OCEAN,40,13217.75,MEDIUM,2024-11-20,2024-12-26,2024-12-26,0
CONT1001223,BOL2024101223,Busan,Seattle,GlobalMar,STANDARD_OCEAN,16,53920.4,MEDIUM,2024-07-07,2024-07-31,2024-08-04,4
CONT1001224,BOL2024101224,Singapore,Seattle,GlobalMar,PREMIUM_OCEAN,49,26964.56,LOW,2024-05-31,2024-06-25,2024-06-25,0
CONT1001225,BOL2024101225,Ho Chi Minh,Seattle,BlueWave,STANDARD_OCEAN,135,37761.8,HIGH,2024-01-26,2024-02-25,2024-02-25,0
CONT1001226,BOL2024101226,Ningbo,New York/New Jersey,GlobalMar,STANDARD_OCEAN,137,19465.6,LOW,2024-06-08,2024-06-26,2024-06-29,3
CONT1001227,BOL2024101227,Yantian,Houston,GlobalMar,STANDARD_OCEAN,45,28336.47,MEDIUM,2025-04-30,2025-05-27,2025-05-27,0
CONT1001228,BOL2024101228,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,36,42730.61,LOW,2024-12-12,2025-01-21,2025-01-21,0
CONT1001229,BOL2024101229,Singapore,New York/New Jersey,BlueWave,PREMIUM_OCEAN,86,122930.68,HIGH,2024-05-22,2024-06-22,2024-06-22,0
CONT1001230,BOL2024101230,Shanghai,New York/New Jersey,PacificLine,PREMIUM_OCEAN,31,32649.28,HIGH,2024-08-13,2024-09-10,2024-09-12,2
CONT1001231,BOL2024101231,Yantian,Los Angeles,PacificLine,STANDARD_OCEAN,64,40817.5,MEDIUM,2025-10-18,2025-11-11,2025-12-01,20
CONT1001232,BOL2024101232,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,122,19304.8,HIGH,2024-03-26,2024-04-30,2024-05-08,8
CONT1001233,BOL2024101233,Singapore,Houston,BlueWave,PREMIUM_OCEAN,133,21702.86,HIGH,2025-06-08,2025-07-04,2025-07-04,0
CONT1001234,BOL2024101234,Yantian,Savannah,PacificLine,STANDARD_OCEAN,100,48152.97,LOW,2025-06-07,2025-06-26,2025-07-14,18
CONT1001235,BOL2024101235,Busan,Long Beach,NorthStar,STANDARD_OCEAN,103,38645.74,MEDIUM,2025-01-13,2025-02-12,2025-02-16,4
CONT1001236,BOL2024101236,Shanghai,Seattle,GlobalMar,STANDARD_OCEAN,122,52644.65,HIGH,2024-12-25,2025-01-21,2025-01-21,0
CONT1001237,BOL2024101237,Ho Chi Minh,Los Angeles,OceanBridge,STANDARD_OCEAN,121,61442.86,MEDIUM,2025-03-30,2025-05-10,2025-05-25,15
CONT1001238,BOL2024101238,Yantian,Long Beach,NorthStar,STANDARD_OCEAN,30,82059.71,LOW,2025-02-28,2025-03-22,2025-03-24,2
CONT1001239,BOL2024101239,Ningbo,Long Beach,GlobalMar,STANDARD_OCEAN,93,29036.84,MEDIUM,2025-05-01,2025-06-04,2025-06-12,8
CONT1001240,BOL2024101240,Shanghai,Savannah,NorthStar,STANDARD_OCEAN,112,23190.33,MEDIUM,2024-03-31,2024-04-18,2024-04-18,0
CONT1001241,BOL2024101241,Singapore,Seattle,NorthStar,STANDARD_OCEAN,126,11808.43,MEDIUM,2024-06-28,2024-08-02,2024-08-02,0
CONT1001242,BOL2024101242,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,105,16719.26,LOW,2024-07-23,2024-08-15,2024-08-15,0
CONT1001243,BOL2024101243,Yantian,Savannah,NorthStar,STANDARD_OCEAN,85,68620.19,LOW,2024-02-13,2024-03-11,2024-03-26,15
CONT1001244,BOL2024101244,Busan,Savannah,NorthStar,STANDARD_OCEAN,8,85066.88,MEDIUM,2024-08-17,2024-09-04,2024-09-04,0
CONT1001245,BOL2024101245,Ningbo,Seattle,GlobalMar,PREMIUM_OCEAN,81,26246.03,LOW,2025-10-17,2025-11-15,2025-11-15,0
CONT1001246,BOL2024101246,Busan,Long Beach,NorthStar,STANDARD_OCEAN,15,117300.36,HIGH,2025-10-22,2025-11-16,2025-11-16,0
CONT1001247,BOL2024101247,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,100,83032.41,LOW,2024-03-09,2024-04-15,2024-05-10,25
CONT1001248,BOL2024101248,Ho Chi Minh,New York/New Jersey,PacificLine,STANDARD_OCEAN,129,95771.22,MEDIUM,2025-03-22,2025-04-17,2025-04-23,6
CONT1001249,BOL2024101249,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,12,38257.55,LOW,2025-06-08,2025-07-19,2025-07-19,0
CONT1001250,BOL2024101250,Yantian,Long Beach,PacificLine,STANDARD_OCEAN,89,50877.69,LOW,2024-02-29,2024-03-22,2024-03-27,5
CONT1001251,BOL2024101251,Busan,Houston,OceanBridge,STANDARD_OCEAN,21,54830.96,MEDIUM,2024-12-31,2025-01-23,2025-01-23,0
CONT1001252,BOL2024101252,Yantian,Seattle,NorthStar,PREMIUM_OCEAN,82,109120.38,LOW,2025-10-13,2025-11-07,2025-11-07,0
CONT1001253,BOL2024101253,Yantian,Savannah,BlueWave,STANDARD_OCEAN,54,13739.62,MEDIUM,2025-06-10,2025-07-04,2025-07-07,3
CONT1001254,BOL2024101254,Shanghai,Savannah,OceanBridge,STANDARD_OCEAN,88,66825.03,HIGH,2025-07-10,2025-08-07,2025-08-07,0
CONT1001255,BOL2024101255,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,98,22817.32,LOW,2025-01-06,2025-01-27,2025-02-04,8
CONT1001256,BOL2024101256,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,103,30994.92,MEDIUM,2025-06-14,2025-07-11,2025-07-13,2
CONT1001257,BOL2024101257,Busan,New York/New Jersey,GlobalMar,STANDARD_OCEAN,47,62336.3,MEDIUM,2024-06-15,2024-07-06,2024-07-21,15
CONT1001258,BOL2024101258,Ho Chi Minh,Long Beach,OceanBridge,STANDARD_OCEAN,37,70472.61,MEDIUM,2025-07-26,2025-09-01,2025-09-03,2
CONT1001259,BOL2024101259,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,130,28811.42,LOW,2024-04-29,2024-05-21,2024-05-27,6
CONT1001260,BOL2024101260,Yantian,Seattle,GlobalMar,PREMIUM_OCEAN,52,51140.06,MEDIUM,2024-05-22,2024-06-19,2024-06-21,2
CONT1001261,BOL2024101261,Singapore,Seattle,BlueWave,STANDARD_OCEAN,40,35253.38,LOW,2024-05-01,2024-05-26,2024-05-28,2
CONT1001262,BOL2024101262,Singapore,Long Beach,OceanBridge,STANDARD_OCEAN,61,30827.18,LOW,2024-11-10,2024-12-02,2024-12-03,1
CONT1001263,BOL2024101263,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,12,20654.81,LOW,2024-04-24,2024-05-14,2024-05-16,2
CONT1001264,BOL2024101264,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,16,29376.65,LOW,2024-07-20,2024-08-10,2024-08-17,7
CONT1001265,BOL2024101265,Singapore,Savannah,PacificLine,STANDARD_OCEAN,38,90718.61,HIGH,2024-03-01,2024-04-03,2024-04-06,3
CONT1001266,BOL2024101266,Yantian,Los Angeles,BlueWave,STANDARD_OCEAN,10,36514.8,HIGH,2024-11-04,2024-12-13,2024-12-13,0
CONT1001267,BOL2024101267,Shanghai,Los Angeles,PacificLine,STANDARD_OCEAN,59,143572.35,MEDIUM,2024-07-29,2024-09-03,2024-09-03,0
CONT1001268,BOL2024101268,Ningbo,Houston,GlobalMar,STANDARD_OCEAN,45,57407.94,LOW,2024-01-30,2024-02-19,2024-03-02,12
CONT1001269,BOL2024101269,Singapore,Seattle,PacificLine,STANDARD_OCEAN,136,29534.73,MEDIUM,2024-12-22,2025-01-20,2025-02-04,15
CONT1001270,BOL2024101270,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,25,78974.1,MEDIUM,2025-06-01,2025-07-07,2025-07-09,2
CONT1001271,BOL2024101271,Shanghai,Savannah,BlueWave,STANDARD_OCEAN,57,38366.72,MEDIUM,2025-06-25,2025-07-19,2025-07-20,1
CONT1001272,BOL2024101272,Yantian,Long Beach,PacificLine,PREMIUM_OCEAN,137,64831.09,HIGH,2024-01-05,2024-01-22,2024-01-24,2
CONT1001273,BOL2024101273,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,120,46681.89,LOW,2025-08-26,2025-09-18,2025-09-20,2
CONT1001274,BOL2024101274,Singapore,Los Angeles,OceanBridge,STANDARD_OCEAN,116,15115.32,LOW,2024-12-29,2025-01-28,2025-01-28,0
CONT1001275,BOL2024101275,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,88,22006.39,MEDIUM,2025-02-21,2025-03-14,2025-03-17,3
CONT1001276,BOL2024101276,Shanghai,New York/New Jersey,BlueWave,STANDARD_OCEAN,134,29786.76,MEDIUM,2025-06-16,2025-07-08,2025-07-14,6
CONT1001277,BOL2024101277,Yantian,Houston,GlobalMar,STANDARD_OCEAN,29,74715.77,MEDIUM,2025-07-24,2025-09-03,2025-09-09,6
CONT1001278,BOL2024101278,Yantian,New York/New Jersey,BlueWave,STANDARD_OCEAN,124,54745.99,HIGH,2025-01-29,2025-02-25,2025-02-25,0
CONT1001279,BOL2024101279,Ho Chi Minh,Houston,GlobalMar,STANDARD_OCEAN,112,64717.14,HIGH,2025-03-30,2025-04-24,2025-05-08,14
CONT1001280,BOL2024101280,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,102,75634.96,LOW,2024-03-12,2024-04-14,2024-04-16,2
CONT1001281,BOL2024101281,Ningbo,Los Angeles,NorthStar,PREMIUM_OCEAN,29,20714.05,LOW,2024-04-17,2024-05-13,2024-05-13,0
CONT1001282,BOL2024101282,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,34,117193.48,LOW,2025-02-14,2025-03-26,2025-03-31,5
CONT1001283,BOL2024101283,Singapore,Long Beach,BlueWave,STANDARD_OCEAN,94,75626.01,MEDIUM,2025-01-07,2025-01-31,2025-02-02,2
CONT1001284,BOL2024101284,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,116,40755.75,LOW,2024-05-05,2024-05-30,2024-06-01,2
CONT1001285,BOL2024101285,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,77,22302.62,MEDIUM,2025-08-18,2025-09-23,2025-09-26,3
CONT1001286,BOL2024101286,Singapore,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,138,54271.13,MEDIUM,2025-05-02,2025-05-28,2025-05-28,0
CONT1001287,BOL2024101287,Yantian,Long Beach,NorthStar,STANDARD_OCEAN,72,41728.62,MEDIUM,2024-04-20,2024-05-11,2024-05-14,3
CONT1001288,BOL2024101288,Busan,New York/New Jersey,OceanBridge,STANDARD_OCEAN,15,25479.99,LOW,2025-10-05,2025-10-27,2025-11-07,11
CONT1001289,BOL2024101289,Shanghai,Houston,BlueWave,STANDARD_OCEAN,14,59789.2,HIGH,2024-03-10,2024-04-12,2024-04-12,0
CONT1001290,BOL2024101290,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,85,17006.98,MEDIUM,2024-11-30,2024-12-22,2024-12-28,6
CONT1001291,BOL2024101291,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,134,77398.56,MEDIUM,2024-03-19,2024-04-27,2024-05-20,23
CONT1001292,BOL2024101292,Busan,Long Beach,GlobalMar,PREMIUM_OCEAN,95,28475.81,MEDIUM,2025-05-24,2025-06-22,2025-06-22,0
CONT1001293,BOL2024101293,Ho Chi Minh,Savannah,BlueWave,PREMIUM_OCEAN,106,50674.25,LOW,2024-02-02,2024-02-29,2024-02-29,0
CONT1001294,BOL2024101294,Busan,Seattle,NorthStar,PREMIUM_OCEAN,16,19669.0,MEDIUM,2025-03-29,2025-04-26,2025-04-26,0
CONT1001295,BOL2024101295,Ningbo,Savannah,GlobalMar,STANDARD_OCEAN,118,66107.26,MEDIUM,2024-06-17,2024-07-20,2024-07-20,0
CONT1001296,BOL2024101296,Ningbo,Seattle,NorthStar,STANDARD_OCEAN,36,45492.53,LOW,2025-05-14,2025-06-25,2025-07-05,10
CONT1001297,BOL2024101297,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,128,34313.35,MEDIUM,2025-11-06,2025-12-11,2025-12-14,3
CONT1001298,BOL2024101298,Busan,Savannah,OceanBridge,STANDARD_OCEAN,108,36753.84,MEDIUM,2025-06-02,2025-06-21,2025-06-21,0
CONT1001299,BOL2024101299,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,98,29558.39,HIGH,2025-01-21,2025-02-27,2025-02-27,0
CONT1001300,BOL2024101300,Yantian,Seattle,BlueWave,STANDARD_OCEAN,19,40435.26,MEDIUM,2024-01-29,2024-03-05,2024-03-05,0
CONT1001301,BOL2024101301,Ningbo,Seattle,GlobalMar,STANDARD_OCEAN,95,133449.11,LOW,2025-08-20,2025-09-07,2025-09-14,7
CONT1001302,BOL2024101302,Busan,Los Angeles,NorthStar,PREMIUM_OCEAN,97,29441.42,HIGH,2024-12-19,2025-01-13,2025-01-13,0
CONT1001303,BOL2024101303,Shanghai,Houston,OceanBridge,PREMIUM_OCEAN,29,43741.78,HIGH,2024-09-10,2024-10-01,2024-10-01,0
CONT1001304,BOL2024101304,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,51,14084.27,MEDIUM,2024-04-27,2024-05-25,2024-05-27,2
CONT1001305,BOL2024101305,Shanghai,Savannah,GlobalMar,PREMIUM_OCEAN,139,38354.35,MEDIUM,2024-02-08,2024-03-07,2024-03-11,4
CONT1001306,BOL2024101306,Busan,Seattle,BlueWave,STANDARD_OCEAN,13,55211.5,MEDIUM,2025-04-25,2025-05-31,2025-06-04,4
CONT1001307,BOL2024101307,Yantian,New York/New Jersey,PacificLine,STANDARD_OCEAN,33,54794.95,HIGH,2025-02-03,2025-03-03,2025-03-05,2
CONT1001308,BOL2024101308,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,136,114369.0,MEDIUM,2024-12-10,2025-01-12,2025-01-13,1
CONT1001309,BOL2024101309,Singapore,Seattle,OceanBridge,STANDARD_OCEAN,101,11816.02,MEDIUM,2025-09-21,2025-10-18,2025-10-18,0
CONT1001310,BOL2024101310,Busan,Long Beach,NorthStar,STANDARD_OCEAN,62,45418.4,HIGH,2025-10-12,2025-11-01,2025-11-03,2
CONT1001311,BOL2024101311,Yantian,Seattle,BlueWave,PREMIUM_OCEAN,31,36913.4,LOW,2024-10-31,2024-11-26,2024-11-26,0
CONT1001312,BOL2024101312,Singapore,Savannah,BlueWave,STANDARD_OCEAN,77,25695.78,LOW,2025-08-29,2025-09-26,2025-09-28,2
CONT1001313,BOL2024101313,Shanghai,Savannah,PacificLine,STANDARD_OCEAN,61,43016.81,MEDIUM,2025-05-01,2025-06-01,2025-06-03,2
CONT1001314,BOL2024101314,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,118,25925.44,LOW,2025-05-31,2025-06-27,2025-06-30,3
CONT1001315,BOL2024101315,Singapore,Savannah,GlobalMar,PREMIUM_OCEAN,72,39532.4,LOW,2024-07-23,2024-08-19,2024-08-19,0
CONT1001316,BOL2024101316,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,140,36964.48,LOW,2025-07-14,2025-08-06,2025-08-15,9
CONT1001317,BOL2024101317,Ningbo,Savannah,NorthStar,PREMIUM_OCEAN,23,30577.41,HIGH,2024-08-06,2024-09-03,2024-09-13,10
CONT1001318,BOL2024101318,Ho Chi Minh,Long Beach,GlobalMar,PREMIUM_OCEAN,84,20483.0,MEDIUM,2025-04-18,2025-05-06,2025-05-14,8
CONT1001319,BOL2024101319,Busan,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,76,131389.07,LOW,2024-03-06,2024-03-26,2024-03-26,0
CONT1001320,BOL2024101320,Yantian,Houston,OceanBridge,STANDARD_OCEAN,68,40524.7,MEDIUM,2024-09-19,2024-10-28,2024-11-22,25
CONT1001321,BOL2024101321,Busan,Long Beach,BlueWave,STANDARD_OCEAN,15,61740.28,LOW,2024-06-02,2024-06-26,2024-06-26,0
CONT1001322,BOL2024101322,Ningbo,Seattle,NorthStar,STANDARD_OCEAN,119,65113.4,HIGH,2025-05-12,2025-06-16,2025-06-17,1
CONT1001323,BOL2024101323,Busan,Houston,BlueWave,STANDARD_OCEAN,77,22004.77,LOW,2024-07-25,2024-08-17,2024-08-22,5
CONT1001324,BOL2024101324,Ningbo,Los Angeles,GlobalMar,PREMIUM_OCEAN,18,129086.12,LOW,2024-10-11,2024-11-11,2024-11-12,1
CONT1001325,BOL2024101325,Singapore,New York/New Jersey,BlueWave,STANDARD_OCEAN,88,38409.67,MEDIUM,2024-02-26,2024-03-17,2024-03-26,9
CONT1001326,BOL2024101326,Ho Chi Minh,Seattle,BlueWave,STANDARD_OCEAN,31,38484.22,LOW,2025-02-20,2025-03-21,2025-04-03,13
CONT1001327,BOL2024101327,Busan,Houston,OceanBridge,STANDARD_OCEAN,136,65020.47,HIGH,2024-08-29,2024-09-19,2024-09-23,4
CONT1001328,BOL2024101328,Shanghai,Savannah,PacificLine,STANDARD_OCEAN,135,36368.01,HIGH,2025-06-21,2025-07-17,2025-07-17,0
CONT1001329,BOL2024101329,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,88,64208.18,LOW,2024-05-05,2024-06-16,2024-06-21,5
CONT1001330,BOL2024101330,Yantian,Savannah,NorthStar,STANDARD_OCEAN,63,64620.68,MEDIUM,2024-08-29,2024-09-29,2024-09-29,0
CONT1001331,BOL2024101331,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,120,61643.24,LOW,2024-08-07,2024-09-02,2024-09-12,10
CONT1001332,BOL2024101332,Busan,Seattle,PacificLine,STANDARD_OCEAN,103,17659.72,HIGH,2024-02-27,2024-03-31,2024-03-31,0
CONT1001333,BOL2024101333,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,71,52054.88,MEDIUM,2025-07-12,2025-08-12,2025-08-25,13
CONT1001334,BOL2024101334,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,86,69654.63,HIGH,2025-05-01,2025-06-10,2025-06-21,11
CONT1001335,BOL2024101335,Shanghai,Houston,PacificLine,STANDARD_OCEAN,21,22890.06,MEDIUM,2024-02-05,2024-03-17,2024-03-17,0
CONT1001336,BOL2024101336,Singapore,Houston,OceanBridge,STANDARD_OCEAN,106,22968.82,HIGH,2024-09-16,2024-10-21,2024-10-25,4
CONT1001337,BOL2024101337,Yantian,Houston,GlobalMar,STANDARD_OCEAN,68,91128.43,LOW,2024-05-04,2024-06-08,2024-06-11,3
CONT1001338,BOL2024101338,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,85,34248.16,LOW,2025-02-06,2025-03-04,2025-03-06,2
CONT1001339,BOL2024101339,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,120,11451.9,LOW,2024-08-03,2024-08-26,2024-08-27,1
CONT1001340,BOL2024101340,Singapore,Seattle,NorthStar,STANDARD_OCEAN,28,87152.66,LOW,2024-02-04,2024-03-01,2024-03-06,5
CONT1001341,BOL2024101341,Busan,New York/New Jersey,NorthStar,STANDARD_OCEAN,116,49994.52,LOW,2024-12-06,2025-01-15,2025-01-16,1
CONT1001342,BOL2024101342,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,98,49740.63,LOW,2025-06-02,2025-06-22,2025-06-24,2
CONT1001343,BOL2024101343,Busan,Savannah,PacificLine,STANDARD_OCEAN,15,117257.34,LOW,2024-11-30,2025-01-01,2025-01-04,3
CONT1001344,BOL2024101344,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,42,95401.61,LOW,2025-10-07,2025-11-08,2025-11-08,0
CONT1001345,BOL2024101345,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,88,34020.28,HIGH,2025-10-05,2025-11-01,2025-11-01,0
CONT1001346,BOL2024101346,Ho Chi Minh,Los Angeles,BlueWave,STANDARD_OCEAN,140,65743.84,LOW,2024-06-10,2024-07-05,2024-07-06,1
CONT1001347,BOL2024101347,Singapore,Houston,OceanBridge,STANDARD_OCEAN,113,105312.3,HIGH,2025-08-31,2025-10-09,2025-10-16,7
CONT1001348,BOL2024101348,Yantian,New York/New Jersey,NorthStar,STANDARD_OCEAN,52,80861.49,LOW,2024-05-16,2024-06-11,2024-06-13,2
CONT1001349,BOL2024101349,Singapore,Savannah,GlobalMar,STANDARD_OCEAN,29,30601.88,MEDIUM,2024-10-15,2024-11-08,2024-11-08,0
CONT1001350,BOL2024101350,Busan,Seattle,OceanBridge,STANDARD_OCEAN,65,27017.59,MEDIUM,2025-02-06,2025-03-08,2025-03-16,8
CONT1001351,BOL2024101351,Shanghai,Los Angeles,PacificLine,PREMIUM_OCEAN,126,46702.52,MEDIUM,2025-10-24,2025-11-14,2025-11-15,1
CONT1001352,BOL2024101352,Ningbo,Seattle,OceanBridge,STANDARD_OCEAN,117,24234.33,MEDIUM,2024-02-20,2024-03-21,2024-03-25,4
CONT1001353,BOL2024101353,Ho Chi Minh,Seattle,OceanBridge,PREMIUM_OCEAN,38,24726.25,LOW,2024-04-01,2024-04-26,2024-04-26,0
CONT1001354,BOL2024101354,Shanghai,Houston,PacificLine,STANDARD_OCEAN,124,48613.7,LOW,2025-03-21,2025-05-02,2025-05-07,5
CONT1001355,BOL2024101355,Singapore,New York/New Jersey,BlueWave,PREMIUM_OCEAN,76,27078.89,LOW,2024-08-17,2024-09-06,2024-09-07,1
CONT1001356,BOL2024101356,Yantian,Houston,NorthStar,STANDARD_OCEAN,118,12422.64,LOW,2025-01-26,2025-02-17,2025-02-19,2
CONT1001357,BOL2024101357,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,56,118826.4,LOW,2024-10-16,2024-11-26,2024-12-03,7
CONT1001358,BOL2024101358,Busan,Long Beach,NorthStar,STANDARD_OCEAN,82,18969.0,LOW,2024-05-29,2024-06-16,2024-06-19,3
CONT1001359,BOL2024101359,Yantian,Long Beach,PacificLine,STANDARD_OCEAN,102,17249.75,MEDIUM,2025-04-06,2025-05-01,2025-05-01,0
CONT1001360,BOL2024101360,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,128,44979.49,LOW,2024-03-28,2024-04-15,2024-04-17,2
CONT1001361,BOL2024101361,Ningbo,Seattle,NorthStar,STANDARD_OCEAN,106,33182.34,MEDIUM,2024-08-05,2024-09-14,2024-09-17,3
CONT1001362,BOL2024101362,Singapore,New York/New Jersey,PacificLine,PREMIUM_OCEAN,23,137255.62,LOW,2024-09-19,2024-10-05,2024-10-05,0
CONT1001363,BOL2024101363,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,19,72574.06,LOW,2025-04-27,2025-05-26,2025-06-09,14
CONT1001364,BOL2024101364,Shanghai,Seattle,PacificLine,STANDARD_OCEAN,85,32024.85,MEDIUM,2025-09-26,2025-10-26,2025-10-29,3
CONT1001365,BOL2024101365,Busan,Houston,GlobalMar,PREMIUM_OCEAN,53,36024.26,HIGH,2024-05-15,2024-06-15,2024-06-17,2
CONT1001366,BOL2024101366,Yantian,Long Beach,PacificLine,STANDARD_OCEAN,127,62486.01,MEDIUM,2025-05-19,2025-06-16,2025-06-26,10
CONT1001367,BOL2024101367,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,44,25084.35,MEDIUM,2025-06-27,2025-07-28,2025-08-01,4
CONT1001368,BOL2024101368,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,135,45365.56,MEDIUM,2024-02-15,2024-03-08,2024-03-08,0
CONT1001369,BOL2024101369,Yantian,Houston,GlobalMar,PREMIUM_OCEAN,75,22635.48,MEDIUM,2025-03-16,2025-04-08,2025-04-12,4
CONT1001370,BOL2024101370,Ho Chi Minh,Seattle,NorthStar,STANDARD_OCEAN,133,22706.99,HIGH,2024-06-17,2024-07-15,2024-07-20,5
CONT1001371,BOL2024101371,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,46,25212.25,LOW,2024-02-24,2024-03-19,2024-03-19,0
CONT1001372,BOL2024101372,Shanghai,Long Beach,OceanBridge,PREMIUM_OCEAN,49,18544.08,LOW,2024-02-06,2024-03-06,2024-03-06,0
CONT1001373,BOL2024101373,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,18,39982.96,HIGH,2024-04-28,2024-05-31,2024-06-06,6
CONT1001374,BOL2024101374,Busan,Seattle,PacificLine,STANDARD_OCEAN,134,49359.4,MEDIUM,2025-05-11,2025-06-12,2025-06-22,10
